# Time-averaged data for fix myavt
# TimeStep v_Fx v_Fy
45080 94.3644 8.09848
45090 64.5166 22.7666
45100 56.4476 57.0992
45110 25.7541 -9.63494
45120 6.92898 -12.6683
45130 -40.9317 25.2331
45140 -15.1243 -34.1131
45150 45.1623 -60.4084
45160 41.4809 -36.4829
45170 43.1243 -24.7827
45180 10.7179 -5.90295
45190 28.2459 35.1417
45200 28.1179 16.3282
45210 -12.8055 21.5262
45220 26.4742 15.3335
45230 26.5806 -7.95044
45240 11.2682 -39.8525
45250 17.3644 -10.4129
45260 71.8677 -28.4939
45270 24.1325 -68.6609
45280 -24.1527 -89.1
45290 -65.224 -102.517
45300 -23.8083 -113.521
45310 -32.9093 -92.895
45320 -57.6577 -134.286
45330 -57.0461 -94.2391
45340 -7.86062 -44.5005
45350 -57.8112 -29.3698
45360 -87.3271 -45.2197
45370 -93.7961 -50.8082
45380 -65.4658 -53.2977
45390 -68.1613 -49.1772
45400 -81.3482 -35.0514
45410 -42.2592 -53.8363
45420 -104.393 -66.0636
45430 -167.281 -67.9596
45440 -146.409 4.7451
45450 -156.963 5.09052
45460 -162.234 -7.77765
45470 -122.957 32.0173
45480 -108.963 20.4348
45490 -41.9937 -42.7569
45500 -40.2199 -17.4724
45510 28.1151 37.2087
45520 36.9097 0.715417
45530 86.333 -31.3196
45540 57.945 -30.3255
45550 63.1988 -16.2714
45560 26.6825 -20.3336
45570 -1.13419 -57.5871
45580 6.47301 -11.2822
45590 8.84102 -3.04312
45600 -5.87306 -22.6807
45610 -6.94296 -32.5556
45620 -3.74008 -22.1937
45630 30.7088 -19.1937
45640 8.1004 -27.2133
45650 20.2053 -15.6977
45660 7.61929 50.5658
45670 28.4013 54.3849
45680 20.3034 -1.59513
45690 35.0914 4.23587
45700 49.7105 17.5142
45710 69.8615 15.3863
45720 47.5842 -33.1308
45730 23.9922 -90.0624
45740 24.3241 -77.6127
45750 5.48775 -52.9713
45760 -8.90455 -32.0287
45770 -14.917 -33.0276
45780 -22.8462 -41.6255
45790 -37.4622 -38.3947
45800 -3.58743 -77.5435
45810 -31.9491 -77.4158
45820 -36.029 -98.838
45830 -11.6251 -72.4398
45840 -20.4514 -68.8524
45850 13.7223 -30.9834
45860 60.2656 0.778169
45870 80.8405 2.66047
45880 52.3092 47.487
45890 48.7797 68.5626
45900 17.3542 85.2782
45910 2.93242 117.636
45920 -0.389421 95.8191
45930 22.6604 78.1348
45940 22.6721 62.664
45950 -1.70936 23.0159
45960 -16.4408 34.3903
45970 -0.679458 55.4692
45980 10.9857 39.4514
45990 51.0796 59.9418
46000 86.8489 85.4381
46010 57.4291 77.0886
46020 79.6437 66.9755
46030 146.355 67.057
46040 166.035 65.9594
46050 170.144 48.0455
46060 165.14 20.4625
46070 140.456 26.662
46080 114.01 30.8569
46090 95.0112 24.9547
46100 63.9727 43.7958
46110 69.917 11.4002
46120 12.1105 23.6382
46130 -5.4776 -0.686837
46140 38.4868 72.2328
46150 -16.4416 94.8703
46160 -64.6868 82.0906
46170 -31.2204 46.287
46180 -25.8626 35.2672
46190 -52.2258 54.8344
46200 -64.647 -33.3167
46210 -113.795 -72.5779
46220 -113.156 -24.2485
46230 -78.7075 -9.10535
46240 -63.4293 -33.1317
46250 -67.0297 -4.49227
46260 -134.209 47.7258
46270 -119.868 38.9704
46280 -83.5195 12.4791
46290 -41.559 52.5792
46300 -83.9959 53.6027
46310 -17.8619 52.0589
46320 -34.9509 58.7512
46330 -46.1123 24.3059
46340 -28.2524 41.0619
46350 -63.448 -26.4084
46360 -31.9207 -8.2945
46370 -52.6295 10.4838
46380 -36.8739 -17.4726
46390 -80.8482 -14.6395
46400 -101.235 -29.503
46410 -74.2827 -13.5798
46420 -76.9531 -39.9677
46430 -30.7087 -28.6922
46440 -12.8075 -66.3069
46450 -8.54315 -49.9492
46460 -26.9127 -27.9876
46470 -27.6874 -30.5366
46480 10.3346 -52.676
46490 13.0025 -31.1597
46500 -51.0982 -12.9753
46510 -41.5689 1.75455
46520 -71.6253 -22.241
46530 -23.3283 -65.9191
46540 -51.5659 -31.8927
46550 -19.9447 -36.9547
46560 25.8934 -8.28748
46570 43.6347 -61.6214
46580 34.3797 -53.8169
46590 25.0065 -30.9073
46600 36.5437 -47.6924
46610 0.451449 -107.946
46620 -12.3876 -55.9324
46630 34.6422 1.80656
46640 21.3274 -52.8588
46650 45.3366 -104.004
46660 61.9666 -44.239
46670 96.1151 -49.3001
46680 78.9546 -109.115
46690 50.6349 -102.502
46700 62.9322 -28.4245
46710 57.7932 3.89121
46720 51.005 5.81428
46730 37.5288 -66.2864
46740 12.3635 -26.5339
46750 8.66734 -58.4841
46760 24.0112 -93.2748
46770 -4.66377 -80.8559
46780 -10.52 -11.7757
46790 10.4159 -71.3631
46800 27.8572 -50.4096
46810 1.89179 2.9945
46820 -34.3232 63.4704
46830 -27.5467 81.5328
46840 -36.6437 37.0847
46850 -27.7508 42.4438
46860 -31.1973 75.6634
46870 4.49909 19.5481
46880 -22.8792 21.3461
46890 34.662 -20.3167
46900 41.7144 -46.2139
46910 10.729 -28.8616
46920 54.4575 -37.1638
46930 106.118 -49.905
46940 63.4682 -1.90008
46950 6.37983 -16.0103
46960 16.1629 13.6684
46970 -23.7739 39.3184
46980 -21.9582 91.475
46990 -30.0077 138.244
47000 -25.3794 134.527
47010 -50.4781 124.998
47020 -63.8473 121.965
47030 -65.5437 78.8144
47040 26.8116 44.4258
47050 34.948 44.7051
47060 18.4068 57.3206
47070 -37.8013 92.7092
47080 -25.0741 71.7117
47090 6.76797 113.536
47100 33.3165 108.478
47110 -38.543 123.742
47120 -33.4794 100.034
47130 -45.9129 24.8927
47140 -60.7261 -16.4487
47150 -12.1617 -26.6914
47160 37.8412 -53.0847
47170 5.61603 -72.3305
47180 -27.7112 -26.2948
47190 25.701 -0.132077
47200 53.0492 -12.7063
47210 0.206106 -9.57389
47220 14.6564 19.372
47230 23.2731 72.353
47240 79.0378 44.0237
47250 75.509 48.645
47260 33.4821 52.0505
47270 37.3687 43.203
47280 -17.2698 45.3034
47290 -43.7476 58.972
47300 -44.6045 30.6071
47310 -22.9975 12.6563
47320 -15.8583 34.2158
47330 -8.63938 7.84781
47340 -17.7902 -2.3186
47350 2.25107 9.19545
47360 24.9911 35.084
47370 36.4879 -27.318
47380 35.8438 -34.9587
47390 37.8021 -0.701526
47400 22.5667 -25.8631
47410 56.6134 -68.2523
47420 21.0513 -88.2624
47430 -8.02959 -17.4137
47440 15.9397 -13.18
47450 35.8176 -16.1619
47460 -14.7907 -10.9348
47470 -28.8863 8.56845
47480 -12.0391 1.17496
47490 25.0973 43.2225
47500 17.1234 86.9147
47510 -13.2934 48.7467
47520 26.8576 48.8598
47530 44.9085 23.994
47540 37.8411 -24.4303
47550 28.5282 -36.484
47560 61.0308 -15.7855
47570 79.2705 -30.6921
47580 23.8491 -45.461
47590 34.8811 -23.5961
47600 70.4405 -46.0891
47610 -14.7249 -28.6725
47620 -71.9494 -63.8492
47630 -17.413 -47.5306
47640 37.0489 -28.1594
47650 -31.0789 -47.0391
47660 -69.3894 -94.3595
47670 -8.82846 -52.9961
47680 -3.20257 -53.7738
47690 -58.2414 -32.7521
47700 -13.0116 -35.3126
47710 19.6429 -17.0131
47720 1.19274 -32.6719
47730 24.2389 7.32031
47740 48.5902 43.5325
47750 47.0024 20.8707
47760 -0.0833419 -2.10275
47770 12.1579 14.4867
47780 -6.78042 64.6113
47790 -32.622 -10.0812
47800 -44.5775 8.33945
47810 -53.0782 37.5579
47820 -41.4191 27.1372
47830 -36.2957 -8.14741
47840 -7.30833 -33.8741
47850 -23.6214 6.34793
47860 -24.7033 -36.6804
47870 -37.4675 -75.812
47880 -46.8569 -84.191
47890 -61.2761 -79.067
47900 -29.5183 -93.5278
47910 26.7903 -44.9342
47920 29.3269 -40.6643
47930 -34.8861 -40.7997
47940 -54.2079 -35.8162
47950 -79.8741 -9.37489
47960 -106.924 -34.2084
47970 -87.67 -56.1937
47980 -102.958 -71.9245
47990 -91.3111 -75.7241
48000 -97.4804 -71.5876
48010 -92.9872 -45.2308
48020 -67.6091 -65.6707
48030 -103.027 -31.3066
48040 -24.4632 -13.4632
48050 2.14697 26.0211
48060 -43.7745 68.3213
48070 -37.6419 91.9936
48080 15.6271 69.9357
48090 57.0202 78.112
48100 42.8392 57.2446
48110 68.3185 78.6865
48120 35.181 112.76
48130 16.2645 167.444
48140 -30.581 140.03
48150 -19.6973 147.102
48160 -27.5632 108.186
48170 -17.91 49.1691
48180 -7.30424 29.9608
48190 -0.3896 70.4219
48200 48.2826 36.2504
48210 4.58936 29.3441
48220 -19.5265 41.3065
48230 -11.3069 68.5422
48240 16.9359 37.9948
48250 -7.32949 11.4406
48260 27.1593 16.6631
48270 43.6181 -23.8249
48280 38.1584 -50.6656
48290 28.7187 -60.9478
48300 45.6236 -33.5714
48310 45.1933 -23.5194
48320 46.842 -24.8885
48330 2.108 -32.3103
48340 -30.7258 0.736011
48350 -5.7419 -43.8443
48360 20.2185 -25.4525
48370 32.034 -36.3425
48380 10.5682 -69.4248
48390 42.8761 -107.494
48400 73.4289 -79.2682
48410 95.0083 -52.7352
48420 98.6087 -58.4311
48430 104.304 -35.3426
48440 60.3046 -14.8541
48450 67.0628 2.94398
48460 21.2986 -32.7573
48470 50.1066 -3.9864
48480 0.260987 -0.856967
48490 15.6306 -20.8777
48500 24.4304 -26.5701
48510 4.41769 9.58765
48520 -5.64127 -7.56916
48530 4.86975 -40.8193
48540 44.0809 -30.8698
48550 42.9063 -8.59132
48560 78.5664 -23.3348
48570 51.3611 -25.022
48580 31.8917 13.5883
48590 -13.3493 -8.17705
48600 -38.9407 -44.9998
48610 -9.2892 55.1135
48620 -13.1255 111.837
48630 2.85116 64.9375
48640 24.0889 58.2831
48650 -4.22573 111.256
48660 -3.69992 92.3904
48670 -8.3299 33.2481
48680 -38.032 44.3938
48690 -6.44574 46.7183
48700 41.3027 13.8925
48710 28.4389 44.39
48720 25.9634 52.5845
48730 45.0634 -6.88995
48740 60.1043 -96.7324
48750 15.1754 -74.0454
48760 -23.4152 -46.5215
48770 -42.6969 -87.747
48780 -64.0203 -114.778
48790 -68.0732 -78.9211
48800 -61.601 -63.8009
48810 -57.9337 -21.2539
48820 -21.0513 -81.0493
48830 7.7351 -99.0905
48840 -25.3995 -91.5011
48850 -48.1145 -95.158
48860 -1.77424 -129.002
48870 -6.3908 -125.217
48880 -33.5027 -89.1725
48890 -54.0442 -69.6798
48900 -35.9971 -41.5017
48910 -35.6035 -28.0894
48920 -42.6758 40.3028
48930 -15.3207 30.8003
48940 6.16515 80.4973
48950 26.5564 124.323
48960 29.8956 130.497
48970 82.6764 94.4003
48980 67.8043 69.2464
48990 3.26671 67.763
49000 -40.0277 61.8802
49010 21.4169 24.9348
49020 43.8258 24.1226
49030 0.229515 46.0034
49040 -36.1813 63.2039
49050 -44.7572 72.3228
49060 -40.0536 35.6536
49070 8.92429 6.35332
49080 -39.728 1.91887
49090 -47.2838 53.6298
49100 -73.5205 14.8056
49110 -43.4788 28.7361
49120 5.04704 32.1082
49130 9.69129 60.9889
49140 -0.960661 49.0696
49150 21.7247 9.9156
49160 32.2532 3.52744
49170 31.3038 5.85128
49180 3.71034 -49.2065
49190 -28.5164 -11.5687
49200 -20.5586 -36.0783
49210 -68.3049 -29.6802
49220 -74.7457 -51.0729
49230 -35.4305 -13.7094
49240 -61.4957 -75.9402
49250 -45.6391 -26.8547
49260 -19.2235 -15.1577
49270 8.02386 -27.535
49280 23.8356 1.90633
49290 66.1981 35.2307
49300 81.1151 39.2964
49310 58.7293 33.0753
49320 16.8168 17.5462
49330 -21.4666 52.9584
49340 16.4385 29.2581
49350 23.0945 -13.765
49360 4.45109 0.996509
49370 -9.98908 17.2716
49380 -16.2306 -52.298
49390 -54.5366 -77.2673
49400 -37.2348 -21.9374
49410 6.72543 -28.982
49420 31.4563 -52.9399
49430 -4.72924 -42.9824
49440 24.8095 -9.99419
49450 66.05 -59.4025
49460 60.6067 -60.4457
49470 72.2936 -28.5088
49480 68.1543 36.8177
49490 58.4546 87.5222
49500 41.8824 108.943
49510 41.6049 57.136
49520 40.4583 37.2967
49530 44.017 79.5746
49540 64.0554 88.9873
49550 48.6324 91.0056
49560 19.8861 59.6012
49570 31.6686 77.108
49580 30.3669 64.9337
49590 -14.3915 42.5648
49600 13.318 54.8388
49610 7.58419 67.181
49620 21.8802 119.732
49630 7.18466 96.4072
49640 15.0289 65.8447
49650 17.8467 55.2791
49660 -1.40177 -1.13301
49670 -4.09801 -33.9264
49680 0.053875 -39.3724
49690 -28.1357 -23.3311
49700 -31.8805 -37.4855
49710 -9.24475 -69.9083
49720 18.0078 -26.2641
49730 -12.1649 40.9755
49740 -12.5481 24.9858
49750 -53.244 0.405353
49760 -31.6071 -6.75236
49770 -38.2022 -20.6712
49780 -59.4853 -40.0075
49790 -97.5094 -71.9202
49800 -70.6617 -54.6001
49810 -52.4396 -30.0265
49820 -94.6032 -88.6781
49830 -82.833 -98.9346
49840 -91.6648 -104.199
49850 -56.0846 -130.506
49860 -99.6669 -72.4249
49870 -127.423 -81.6305
49880 -117.455 -91.9127
49890 -97.8653 -92.0233
49900 -80.8915 -63.1151
49910 -47.2166 -76.0213
49920 -60.9346 -42.927
49930 -84.0431 -0.477811
49940 -40.1377 34.1056
49950 -32.0023 60.3442
49960 -48.9334 68.0169
49970 -20.3448 98.5579
49980 -24.1441 104.532
49990 -67.0881 19.6402
50000 -42.3406 22.5114
50010 44.284 70.6264
50020 130.013 37.1833
50030 84.97 8.54674
50040 94.9655 50.4582
50050 123.886 61.2837
50060 87.2807 83.5289
50070 75.0725 103.913
50080 82.7747 93.0729
50090 109.029 65.8281
50100 108.018 18.0747
50110 26.8165 -19.783
50120 52.8273 -27.5221
50130 77.7814 -55.667
50140 19.3753 -72.0589
50150 10.9358 -78.8386
50160 17.3052 -78.1508
50170 31.9153 -88.3895
50180 109.541 -45.8496
50190 95.043 8.46489
50200 88.8632 -13.2766
50210 95.8781 -6.63046
50220 95.2605 17.6759
50230 34.9248 8.22361
50240 -37.1871 -29.0484
50250 -9.16138 -44.8669
50260 30.3422 -1.73142
50270 12.7447 -21.1724
50280 -33.9897 -56.1481
50290 -36.4029 -47.8959
50300 -4.36439 -31.7998
50310 -27.5116 -31.4213
50320 -37.3569 -46.3664
50330 17.4297 -18.1331
50340 62.1381 37.4929
50350 59.5902 52.029
50360 12.1499 13.1172
50370 2.85316 2.87411
50380 -13.817 35.2975
50390 -4.41428 4.30577
50400 21.831 16.0243
50410 -49.9647 20.539
50420 -72.119 -24.8598
50430 -84.6435 -76.0158
50440 -55.6153 -69.44
50450 -10.8276 -50.9026
50460 -35.9488 -48.9714
50470 -41.0448 -58.9461
50480 10.0073 -8.06434
50490 0.94914 17.8478
50500 -20.9386 56.053
50510 -25.2289 68.0732
50520 -27.0212 46.9066
50530 9.84837 52.3412
50540 10.4255 16.942
50550 -8.00407 -25.3673
50560 -48.6285 -45.6855
50570 -69.7676 -43.1985
50580 -25.3219 -58.5878
50590 -24.8163 -62.5024
50600 -6.11613 -20.7184
50610 35.2793 23.4936
50620 34.1763 20.1191
50630 22.6354 -12.8764
50640 58.803 -13.1429
50650 60.5538 -9.65443
50660 59.2288 14.2233
50670 19.4318 -2.31164
50680 4.90607 71.4813
50690 12.3681 120.838
50700 -50.858 103.304
50710 -102.994 125.433
50720 -23.4542 130.046
50730 -6.25729 107.556
50740 1.79998 100.86
50750 -8.61805 70.281
50760 -10.5633 53.3323
50770 -19.3025 52.9253
50780 -7.83705 39.6339
50790 19.9917 24.447
50800 -24.8948 28.3149
50810 -59.065 34.8239
50820 -59.7092 13.7392
50830 -51.5406 19.6044
50840 -36.18 -6.19155
50850 -36.7838 -48.3335
50860 -23.065 -78.881
50870 -3.45272 -76.395
50880 -3.96325 -102.656
50890 -16.2579 -83.9752
50900 -13.5507 -98.7522
50910 36.0475 -110.064
50920 47.7959 -48.8753
50930 -5.98801 -54.2057
50940 -26.3378 -1.66506
50950 -11.7573 32.933
50960 -19.3505 8.33558
50970 -13.8777 32.5638
50980 -0.395198 35.4773
50990 -15.7401 -13.9592
51000 -21.9765 -3.52028
51010 7.4995 36.2837
51020 36.3959 8.75711
51030 46.482 -35.2342
51040 45.9474 -39.2523
51050 80.8272 -13.0245
51060 114.987 -35.7968
51070 70.6729 -25.864
51080 48.2567 -11.3024
51090 101.413 -51.6991
51100 39.0116 -74.2845
51110 26.4355 -96.4655
51120 83.0153 -73.3941
51130 89.6974 -74.9531
51140 46.3096 -65.9458
51150 35.1169 -11.0913
51160 67.6138 19.5277
51170 67.6228 -7.24234
51180 15.5286 8.20053
51190 28.1939 55.9624
51200 77.11 34.1891
51210 8.54818 -7.54526
51220 -61.3134 -11.7288
51230 -52.4665 -48.2001
51240 -40.9165 -74.8502
51250 -64.5133 -46.5942
51260 -129.919 -3.97279
51270 -77.043 0.335749
51280 -47.2511 -47.5706
51290 -40.005 -12.8762
51300 -56.102 11.1196
51310 -40.8205 6.2998
51320 10.7818 -10.3254
51330 17.9012 3.44573
51340 25.2013 23.796
51350 12.6412 -17.7052
51360 -22.7416 -31.3091
51370 -40.4799 -75.3142
51380 -41.348 -66.183
51390 -33.274 -71.1307
51400 -14.2253 -25.2587
51410 -5.58242 -12.0754
51420 -53.4331 22.9599
51430 -61.2772 19.3187
51440 -14.3911 23.2532
51450 -63.404 42.9666
51460 -77.2361 43.6609
51470 -34.0143 26.2895
51480 -35.577 26.2449
51490 -53.4274 5.0457
51500 -39.959 39.2401
51510 -21.054 -10.2569
51520 13.4542 -58.0057
51530 37.6587 -13.6337
51540 16.7452 36.1924
51550 19.519 15.4394
51560 40.5591 16.299
51570 99.4612 -13.6553
51580 105.665 -5.33454
51590 50.6463 -58.4886
51600 32.9577 -67.2644
51610 64.3089 -56.1544
51620 75.7163 -47.8078
51630 10.2888 -76.0149
51640 -12.4562 -56.3723
51650 -43.8486 -12.7348
51660 -50.262 4.2885
51670 -70.4834 49.0146
51680 -29.8435 94.5909
51690 -31.2033 85.8812
51700 8.73684 85.6235
51710 -11.0276 93.2645
51720 17.7868 111.136
51730 35.4404 115.508
51740 13.8903 141.653
51750 -9.66171 73.0099
51760 -42.3911 66.6512
51770 -34.5101 85.5686
51780 -67.3429 53.6643
51790 -10.8318 25.8127
51800 18.0507 51.1382
51810 -16.0028 73.9981
51820 -45.5533 134.47
51830 -23.1731 143.06
51840 7.9107 177.842
51850 -16.0639 123.305
51860 -21.6795 123.315
51870 -26.8039 108.469
51880 29.6244 94.3083
51890 14.3229 75.4174
51900 60.8867 95.5526
51910 56.9212 83.1347
51920 26.4615 34.083
51930 25.0696 64.0398
51940 25.7459 66.5955
51950 37.6293 78.1454
51960 -32.2987 43.4502
51970 -92.2672 52.6808
51980 -83.7032 32.9535
51990 -81.391 -3.14968
52000 -63.7537 -0.755455
52010 -29.3648 46.3133
52020 -13.0045 25.9051
52030 -2.99627 -75.1486
52040 52.1782 -111.135
52050 62.9066 -133.004
52060 64.1998 -136.819
52070 62.225 -175.2
52080 13.3781 -115.522
52090 32.8618 -93.639
52100 51.0574 -84.7099
52110 60.2506 -62.5889
52120 2.65038 -39.8882
52130 -7.48454 -63.521
52140 42.1789 -83.8305
52150 78.4138 -80.5811
52160 33.0344 -56.3564
52170 30.9838 -39.9716
52180 17.7834 -41.6806
52190 33.2579 -43.1034
52200 -43.7815 -60.3435
52210 -66.9388 -22.7667
52220 -19.2062 -0.960806
52230 -29.5065 -57.343
52240 -44.6932 -62.3911
52250 -39.6975 -31.134
52260 6.41637 -65.3825
52270 19.4423 -38.8314
52280 1.09778 -76.3176
52290 44.4635 -59.0421
52300 69.2965 -79.1967
52310 57.8894 -108.685
52320 72.4841 -136.709
52330 81.1612 -123.675
52340 58.9988 -122.806
52350 62.961 -137.599
52360 53.0836 -156.863
52370 12.9619 -128.204
52380 36.92 -134.266
52390 24.1498 -71.5943
52400 -12.4501 -77.8635
52410 -2.92255 -22.9182
52420 2.21024 27.4566
52430 15.9773 32.8258
52440 19.6694 19.3024
52450 -43.5764 43.4109
52460 -27.509 44.5575
52470 -22.6223 23.8992
52480 -19.7886 1.82182
52490 -48.2207 16.4891
52500 -19.7209 19.7186
52510 -21.0622 18.4272
52520 5.67303 67.1848
52530 42.8808 50.1931
52540 17.0387 80.5148
52550 -62.3293 66.1143
52560 -44.8981 103.845
52570 -71.985 60.1875
52580 -59.5044 38.0409
52590 -94.2699 94.0198
52600 -99.4229 93.1824
52610 -88.2667 73.1626
52620 -62.2015 11.2624
52630 -54.9538 21.3376
52640 -82.1197 -14.3572
52650 -82.4884 -13.4723
52660 -92.3743 17.7357
52670 -28.291 37.362
52680 -18.8023 65.8263
52690 -37.4955 48.3466
52700 -34.7389 80.6524
52710 33.7543 72.0604
52720 50.3893 69.4204
52730 65.5867 57.4662
52740 47.3094 7.15208
52750 27.0712 -12.2543
52760 15.6937 -26.8035
52770 26.3437 -20.4514
52780 59.3109 -5.91171
52790 12.5249 17.4951
52800 -25.5465 71.8348
52810 -29.0516 62.3276
52820 -35.2991 41.4862
52830 -76.2439 76.3299
52840 -62.3851 98.8295
52850 -16.4876 71.1824
52860 36.1744 87.9475
52870 47.2091 75.8458
52880 20.1195 81.4281
52890 -18.6094 51.6419
52900 5.51372 33.6421
52910 18.8161 26.0298
52920 15.4835 -8.36032
52930 2.86344 -46.3863
52940 -16.3716 -39.898
52950 -26.8201 -15.3406
52960 -2.79935 25.6085
52970 20.6812 36.1816
52980 12.9611 28.9911
52990 65.6107 24.5597
53000 46.5085 52.3484
53010 48.2792 56.2772
53020 56.1359 19.6446
53030 74.4286 -13.7778
53040 49.5354 -59.9006
53050 54.3948 -51.6226
53060 43.7429 -23.539
53070 39.153 -12.1743
53080 52.4212 -18.6665
53090 40.3762 -24.7562
53100 20.4858 -38.2009
53110 63.6142 -32.6732
53120 75.2489 -12.891
53130 17.152 -37.2617
53140 -12.2363 25.3714
53150 12.8473 28.961
53160 -19.7011 -20.5033
53170 -17.5109 -63.6144
53180 9.22062 -42.1144
53190 49.4699 -32.0059
53200 71.0439 -74.6537
53210 68.0027 -76.9053
53220 108.116 -38.1832
53230 82.5329 -17.784
53240 64.6937 3.62941
53250 15.2431 22.2191
53260 -25.735 24.7656
53270 -54.8629 -6.5786
53280 -97.6269 28.8365
53290 -80.5867 33.1058
53300 -84.7959 -8.23596
53310 -112.709 -58.3476
53320 -60.1972 16.7789
53330 15.5017 69.1331
53340 5.61682 48.8035
53350 3.04895 6.50611
53360 -49.964 14.2627
53370 -38.964 11.1361
53380 0.885729 -29.0343
53390 -0.675808 -11.9769
53400 -31.3173 8.48562
53410 -77.1182 -8.35737
53420 -61.6342 6.12808
53430 -45.456 -15.0898
53440 -37.5836 -26.6752
53450 -56.6693 -50.008
53460 -8.35655 -7.09495
53470 50.2226 -10.6667
53480 60.258 -30.2629
53490 41.6673 -46.8472
53500 40.8209 -28.3333
53510 53.3774 -69.0701
53520 20.7995 -52.0251
53530 28.1469 -31.3519
53540 19.2776 -22.0011
53550 -17.8941 -40.3751
53560 -17.1141 -24.3415
53570 -15.8709 -10.9263
53580 -51.6597 -59.6948
53590 -49.883 -70.6601
53600 -26.0766 -49.955
53610 -26.3319 -70.6956
53620 3.76604 -58.9892
53630 20.2861 -11.0658
53640 36.3453 48.7721
53650 9.89645 18.5046
53660 21.1913 8.8392
53670 6.196 32.5521
53680 59.4999 27.0353
53690 26.3448 15.908
53700 -35.8341 -48.1757
53710 17.3028 -110.464
53720 11.5993 -137.344
53730 -3.64086 -129.009
53740 -1.68768 -144.731
53750 5.72111 -108.518
53760 -29.0942 -72.1144
53770 -9.75515 -47.3557
53780 23.5799 -20.3777
53790 50.4097 -41.5425
53800 34.0113 -11.8673
53810 9.0784 -17.4514
53820 -2.19605 -13.677
53830 -6.80908 -26.448
53840 -23.5185 -47.8582
53850 -20.2748 -23.3512
53860 -46.0991 -27.1783
53870 -44.4859 -52.583
53880 -52.8471 2.34876
53890 -100.641 27.795
53900 -47.3683 57.3614
53910 -35.6893 38.8957
53920 -40.5473 66.5524
53930 -90.4843 63.8706
53940 -70.1724 40.802
53950 -48.0491 48.5002
53960 -94.0994 29.8076
53970 -112.437 -0.519235
53980 -120.758 31.1398
53990 -159.27 91.3855
54000 -171.771 104.623
54010 -156.727 102.91
54020 -171.317 115.562
54030 -77.0152 112.207
54040 -40.7892 117.184
54050 -28.6971 166.097
54060 -29.3585 161.558
54070 38.1417 95.7811
54080 96.2164 107.207
54090 55.0078 80.7159
54100 46.286 66.0056
54110 71.2552 41.238
54120 75.8041 58.3593
54130 26.961 15.434
54140 23.0338 -45.6646
54150 44.263 -33.5476
54160 39.6735 5.64329
54170 64.5363 -6.80195
54180 95.3696 -16.2606
54190 121.544 1.51725
54200 87.6685 20.58
54210 15.9369 48.6203
54220 57.4362 31.1656
54230 91.9447 63.3982
54240 73.6603 15.7716
54250 84.8767 -4.24913
54260 60.423 -9.90785
54270 51.7813 -56.1691
54280 -0.34058 -39.5497
54290 16.4501 59.9431
54300 34.8777 15.8226
54310 21.0612 -19.4807
54320 -48.3626 -8.10612
54330 33.4347 33.6366
54340 10.9454 24.0864
54350 -33.7931 -31.9261
54360 -30.3503 -30.0769
54370 -46.7675 -38.2873
54380 -30.8284 -41.4185
54390 -35.6871 -56.6739
54400 -39.3975 -11.3134
54410 -109.226 9.4117
54420 -99.1025 5.71968
54430 -53.2055 6.06035
54440 -37.9332 22.8187
54450 -34.6255 19.6062
54460 14.6855 -11.3514
54470 33.5521 -1.55343
54480 81.1614 34.916
54490 33.2166 6.74729
54500 14.0902 5.52321
54510 82.0179 29.9216
54520 96.0011 73.3212
54530 36.9743 37.6178
54540 28.0961 25.834
54550 52.8874 14.1819
54560 32.3819 -4.60283
54570 6.25032 -49.7345
54580 38.4159 -61.8755
54590 60.8658 -8.39049
54600 40.2814 22.7358
